listing_date,snapshot_date,source,brand,model,year,km,engine_cc,price,region,province,seller_type,is_2stroke,condition_score,has_documents
2021-03-28,2021-03-31,market-snapshot,fantic motor,240,,,,1500,,,privato,False,3,True
2021-03-29,2021-03-31,market-snapshot,cagiva,mito,,,,4500,,,privato,False,3,True
2021-03-29,2021-03-31,market-snapshot,cagiva,mito,1990.0,0.0,,4500,abruzzo,te,privato,False,3,True
2021-03-29,2021-03-31,market-snapshot,fantic motor,caballero rsx 125,1981.0,0.0,125.0,2300,emilia-romagna,mo,privato,False,3,True
2021-03-29,2021-03-31,market-snapshot,ktm,exc 300 e (2017),2017.0,0.0,300.0,11900,lombardia,mi,privato,False,3,True
2021-03-29,2021-03-31,market-snapshot,ktm,exc 300 e (2017),2017.0,,300.0,11900,,,privato,False,3,True
2021-03-30,2021-03-31,market-snapshot,cagiva,sst 125,1981.0,10000.0,125.0,700,piemonte,to,privato,False,3,True
2021-03-30,2021-03-31,market-snapshot,cagiva,sst 125,1981.0,10000.0,125.0,700,piemonte,to,privato,False,3,True
2021-03-30,2021-03-31,market-snapshot,fantic motor,caballero tx 94,1973.0,10.0,,600,veneto,tv,privato,False,3,True
2021-03-31,2021-03-31,market-snapshot,ktm,125 rv,,,125.0,2000,,,privato,False,3,True
2021-04-01,2021-04-30,market-snapshot,cagiva,ala rossa scrambler,1984.0,14000.0,,1500,emilia-romagna,pr,privato,False,3,True
2021-04-02,2021-04-30,market-snapshot,fantic motor,strada sport,1987.0,12000.0,,900,campania,sa,privato,False,3,True
2021-04-03,2021-04-30,market-snapshot,ktm,gs 125,1973.0,1000.0,125.0,4200,lombardia,pv,rivenditore,False,3,True
2021-04-03,2021-04-30,market-snapshot,betamotor,rr 50 motard track (2018 - 21),2018.0,12050.0,,2200,emilia-romagna,rn,privato,False,3,True
2021-04-05,2021-04-30,market-snapshot,cagiva,cagiva elefant tre 125cc del 1986,1986.0,28000.0,,1299,lombardia,bs,privato,False,3,True
2021-04-05,2021-04-30,market-snapshot,cagiva,cagiva elefant tre 125cc del 1986,1986.0,28000.0,,1299,lombardia,bs,privato,False,3,True
2021-04-05,2021-04-30,market-snapshot,cagiva,harley davidson,1981.0,33170.0,,2250,lombardia,bg,rivenditore,False,3,True
2021-04-05,2021-04-30,market-snapshot,fantic motor,caballero tx94,1975.0,0.0,,1200,abruzzo,te,privato,False,3,True
2021-04-05,2021-04-30,market-snapshot,ktm,gs 350 mxc,1988.0,5000.0,350.0,4800,lombardia,mi,privato,False,3,True
2021-04-06,2021-04-30,market-snapshot,cagiva,cagiva elefant 650 ducati desmo,1987.0,22000.0,,4000,lombardia,pv,privato,False,3,True
2021-04-06,2021-04-30,market-snapshot,fantic motor,tx 160,1982.0,0.0,,4400,emilia-romagna,re,rivenditore,False,3,True
2021-04-06,2021-04-30,market-snapshot,fantic motor,caballero 80 regolarità,1981.0,0.0,,5000,emilia-romagna,re,rivenditore,False,3,True
2021-04-06,2021-04-30,market-snapshot,fantic motor,coach 250,1996.0,100.0,250.0,2700,lombardia,mb,privato,False,3,True
2021-04-06,2021-04-30,market-snapshot,ktm,ktm 125 lc 1,1981.0,1111.0,125.0,4300,lombardia,bg,privato,False,3,True
2021-04-06,2021-04-30,market-snapshot,ktm,250,1975.0,0.0,250.0,4900,emilia-romagna,re,rivenditore,False,3,True
2021-04-06,2021-04-30,market-snapshot,ktm,,1974.0,1000.0,,5390,piemonte,cn,concessionario altre marche,False,3,True
2021-04-07,2021-04-30,market-snapshot,ktm,gs 125,1973.0,500.0,125.0,7800,piemonte,no,privato,False,3,True
2021-04-07,2021-04-30,market-snapshot,yamaha,tte,1996.0,13019.0,,3900,piemonte,no,privato,False,3,True
2021-04-07,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2018),2018.0,120.0,300.0,7200,trentino-alto adige,bz,concessionario altre marche,True,3,True
2021-04-08,2021-04-30,market-snapshot,cagiva,elefant 350,1985.0,7100.0,350.0,5500,liguria,ge,rivenditore,False,3,True
2021-04-08,2021-04-30,market-snapshot,cagiva,elefant 350,1985.0,7100.0,350.0,5500,liguria,ge,rivenditore,False,3,True
2021-04-08,2021-04-30,market-snapshot,fantic motor,240 professional,1983.0,0.0,,4000,trentino-alto adige,bz,privato,False,3,True
2021-04-08,2021-04-30,market-snapshot,ktm,50,1973.0,10.0,,11000,lombardia,bg,privato,False,3,True
2021-04-08,2021-04-30,market-snapshot,ktm,690 enduro r (2009 - 11),2009.0,,690.0,6800,,,privato,False,3,True
2021-04-09,2021-04-30,market-snapshot,ktm,125-250,1987.0,0.0,125.0,100,lombardia,mb,privato,False,3,True
2021-04-10,2021-04-30,market-snapshot,ktm,340 gs,1975.0,0.0,,9000,veneto,bl,privato,False,3,True
2021-04-10,2021-04-30,market-snapshot,betamotor,rr 50 enduro (2010 - 11),2010.0,,,1000,,,privato,False,3,True
2021-04-10,2021-04-30,market-snapshot,betamotor,rr 50 motard (2018 - 21),2018.0,5000.0,,2200,lombardia,lc,concessionario altre marche,False,3,True
2021-04-11,2021-04-30,market-snapshot,cagiva,elefant 650,1986.0,0.0,,1800,toscana,si,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,cagiva,elefant 650,1986.0,0.0,,1800,toscana,si,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,yamaha,xt 550,,,,2200,,,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,yamaha,tenere',1986.0,68000.0,,2900,lombardia,co,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,yamaha,xt 500,1983.0,10000.0,500.0,7500,veneto,tv,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,betamotor,rr 125 4t enduro lc (2018 - 21),2018.0,5284.0,125.0,3500,toscana,fi,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,betamotor,rr 125 4t motard ac (2010 - 14),2010.0,7000.0,125.0,2000,lombardia,bs,privato,False,3,True
2021-04-11,2021-04-30,market-snapshot,betamotor,techno 250,2001.0,0.0,250.0,2300,lombardia,bs,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,cagiva,wrx 250,1982.0,0.0,250.0,5000,sicilia,pa,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,cagiva,wrx 250,1982.0,0.0,250.0,5000,sicilia,pa,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,cagiva,tamanaco 125,1988.0,30000.0,125.0,1500,liguria,im,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,cagiva,tamanaco 125,1988.0,30000.0,125.0,1500,liguria,im,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,yamaha,yz 490,1985.0,1.0,,5400,veneto,vr,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,yamaha,xtz 750 super tenéré,1991.0,47000.0,,3000,puglia,ba,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,yamaha,,1981.0,12397.0,,4990,piemonte,to,concessionario altre marche,False,3,True
2021-04-12,2021-04-30,market-snapshot,betamotor,evo 250 4t (2012 - 16),2012.0,20.0,250.0,3990,piemonte,cn,concessionario altre marche,False,3,True
2021-04-12,2021-04-30,market-snapshot,betamotor,rr 125 4t enduro lc (2018 - 21),2018.0,8800.0,125.0,3300,lombardia,bs,privato,False,3,True
2021-04-12,2021-04-30,market-snapshot,betamotor,rr 300 2t enduro (2018),2018.0,950.0,300.0,6000,emilia-romagna,fe,privato,True,3,True
2021-04-12,2021-04-30,market-snapshot,betamotor,xtrainer 300 2t (2017),2017.0,2000.0,300.0,4500,lazio,fr,privato,True,3,True
2021-04-12,2021-04-30,market-snapshot,ktm,690 enduro r (2021),2021.0,1.0,690.0,11390,campania,na,concessionario ufficiale ktm,False,3,True
2021-04-13,2021-04-30,market-snapshot,yamaha,yz 250,1983.0,0.0,250.0,4000,lombardia,cr,rivenditore,False,3,True
2021-04-13,2021-04-30,market-snapshot,yamaha,xt 550,1982.0,70000.0,,2500,lombardia,cr,rivenditore,False,3,True
2021-04-13,2021-04-30,market-snapshot,yamaha,tenere’ 34l xt600,1983.0,20000.0,,4500,marche,an,privato,False,3,True
2021-04-13,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2020),2020.0,3984.0,300.0,7900,lazio,rm,concessionario ufficiale ktm,True,3,True
2021-04-13,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2020),2020.0,3984.0,300.0,7900,lazio,rm,concessionario ufficiale ktm,True,3,True
2021-04-14,2021-04-30,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,280.0,300.0,6490,emilia-romagna,pc,rivenditore,True,3,True
2021-04-14,2021-04-30,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,280.0,300.0,7000,emilia-romagna,pc,rivenditore,True,3,True
2021-04-15,2021-04-30,market-snapshot,cagiva,elefant 2 125,1985.0,19649.0,125.0,2800,lombardia,mi,privato,False,3,True
2021-04-15,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2018),2018.0,7.0,300.0,6800,lazio,vt,privato,True,3,True
2021-04-15,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2019),2019.0,132.0,300.0,7500,lazio,rm,concessionario ufficiale ktm,True,3,True
2021-04-15,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2019),2019.0,132.0,300.0,7500,lazio,rm,concessionario ufficiale ktm,True,3,True
2021-04-16,2021-04-30,market-snapshot,ktm,exc 300 e (2012),2012.0,60.0,300.0,5150,lombardia,mi,concessionario altre marche,False,3,True
2021-04-16,2021-04-30,market-snapshot,ktm,exc 300 e (2013),2013.0,217.0,300.0,4400,toscana,lu,concessionario ufficiale ktm,False,3,True
2021-04-16,2021-04-30,market-snapshot,ktm,exc 300 e six days (2015),2015.0,230.0,300.0,5300,toscana,lu,concessionario ufficiale ktm,False,3,True
2021-04-16,2021-04-30,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,6670.0,300.0,7500,lombardia,bg,concessionario altre marche,True,3,True
2021-04-16,2021-04-30,market-snapshot,ktm,exc 300 e six days tpi (2018),2018.0,6670.0,300.0,7500,lombardia,bg,concessionario altre marche,True,3,True
2021-04-17,2021-04-30,market-snapshot,husqvarna,fc 250 (2020),2020.0,52.0,250.0,6200,lombardia,co,concessionario ufficiale husqvarna,False,3,True
2021-04-17,2021-04-30,market-snapshot,husqvarna,fc 450 (2019),2019.0,54.0,450.0,5300,liguria,ge,privato,False,3,True
2021-04-17,2021-04-30,market-snapshot,husqvarna,fe 250 (2020),2020.0,2700.0,250.0,8000,lombardia,co,concessionario ufficiale husqvarna,False,3,True
2021-04-17,2021-04-30,market-snapshot,husqvarna,tx 125 (2018),2018.0,,125.0,10500,,,concessionario altre marche,False,3,True
2021-04-17,2021-04-30,market-snapshot,husqvarna,vitpilen 701 (2018 - 19),2018.0,10200.0,701.0,6800,lazio,ri,concessionario ufficiale husqvarna,False,3,True
2021-04-18,2021-04-30,market-snapshot,husqvarna,fe 250 (2018),2018.0,7000.0,250.0,5750,veneto,ve,privato,False,3,True
2021-04-18,2021-04-30,market-snapshot,husqvarna,fe 450 (2020),2020.0,800.0,450.0,8300,toscana,pi,privato,False,3,True
2021-04-18,2021-04-30,market-snapshot,husqvarna,sm 125 (2007),2007.0,37763.0,125.0,2500,marche,an,privato,False,3,True
2021-04-18,2021-04-30,market-snapshot,husqvarna,sm 125 (2007),2007.0,21040.0,125.0,2200,lombardia,mn,privato,False,3,True
2021-04-18,2021-04-30,market-snapshot,husqvarna,te 250 (2010 - 11),2010.0,1500.0,250.0,3000,emilia-romagna,pr,privato,False,3,True
2021-04-19,2021-04-30,market-snapshot,cagiva,alazzurra 350,1987.0,14800.0,350.0,2000,emilia-romagna,re,privato,False,3,True
2021-04-20,2021-04-30,market-snapshot,ktm,exc 450 (2015),2015.0,,450.0,4900,,,privato,False,3,True
2021-04-21,2021-04-30,market-snapshot,ktm,exc 450 (2009),2009.0,12637.0,450.0,3900,emilia-romagna,bo,concessionario ufficiale ktm,False,3,True
2021-04-22,2021-04-30,market-snapshot,ktm,exc 250 tpi (2019),2019.0,,250.0,7500,,,privato,True,3,True
2021-04-22,2021-04-30,market-snapshot,ktm,exc 300 e tpi (2021),2021.0,1000.0,300.0,8900,calabria,cz,privato,True,3,True
2021-04-23,2021-04-30,market-snapshot,ktm,690 enduro r (2012 - 17),2012.0,36000.0,690.0,8500,calabria,cz,privato,False,3,True
2021-04-26,2021-04-30,market-snapshot,ktm,exc 250 tpi six days (2018),2018.0,10.0,250.0,7100,lombardia,bg,concessionario ufficiale ktm,True,3,True
2021-04-26,2021-04-30,market-snapshot,ktm,exc 250 tpi six days (2018),2018.0,5800.0,250.0,7500,lombardia,bg,concessionario altre marche,True,3,True
2021-04-26,2021-04-30,market-snapshot,ktm,exc 250 tpi six days (2021),2021.0,700.0,250.0,9200,toscana,pt,privato,True,3,True
2021-04-28,2021-04-30,market-snapshot,ktm,exc 250 (2012),2012.0,12000.0,250.0,4700,piemonte,to,privato,False,3,True
2021-04-29,2021-04-30,market-snapshot,ktm,690 enduro (2009 - 11),2009.0,25000.0,690.0,5400,toscana,pt,privato,False,3,True
